CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE,LOG_REVENUE,CUSTOMER_LIFETIME_VALUE,ORDER_FREQUENCY
19765,-0.7785079274512317,-0.5193387128591409,263.67,0.0,0.0,2020-05-24,2021-10-24,172.67,1,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,250.0,0.0,541.0,0,0,1,2,0.0,0.0,250.0,541.0,0,2,1,0,0.0,455.0,336.0,0.0,6.674561391814426,395.5,0.005780346820809248
19786,-0.7785079274512317,-0.5196771704980959,263.5,0.0,0.0,2021-10-21,2021-10-24,1.0,1,0,0,0,1,0,0,2,0.0,0.0,0.0,318.75,0.0,0.0,471.75,0,0,1,2,0.0,0.0,318.75,471.75,0,0,3,0,0.0,0.0,790.5,0.0,6.673929879321067,395.25,0.75
19820,-0.5418889674948272,-0.5200765505120629,131.65,19.96,3.33,2021-03-14,2021-10-24,37.33,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,789.91,1,3,1,1,108.99,321.18,40.99,318.75,0,1,3,2,0.0,40.99,245.18,503.74,6.673184181268931,394.955,0.02666666666666667
20027,-0.3841429941905575,-0.5236100482627533,98.09,36.94,4.62,2018-03-25,2021-10-24,163.63,1,0,1,1,1,1,0,4,0.0,109.29,53.74,42.3,54.74,0.0,524.62,3,0,1,4,150.78,0.0,109.29,524.62,0,2,3,3,0.0,312.84,254.08,217.77,6.6665623125966444,392.345,0.0061068702290076335
20096,-0.620761954146962,-0.5246118828740601,156.64,19.96,3.99,2020-03-28,2021-10-24,115.0,1,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,126.49,656.72,0,0,0,5,0.0,0.0,0.0,783.21,0,1,4,0,0.0,126.49,656.72,0.0,6.664676841625945,391.605,0.008680555555555556
20387,-0.9362539007555013,-0.5288222959026605,776.99,6.99,6.99,2021-10-24,2021-10-24,0.0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,776.99,0,0,0,1,0.0,0.0,0.0,776.99,0,1,0,0,0.0,776.99,0.0,0.0,6.656713670625348,388.495,1.0
20640,-0.6996349407990968,-0.532294871278339,192.97,5.61,1.4,2019-10-22,2021-10-24,183.25,1,0,1,0,0,1,0,2,0.0,296.0,0.0,0.0,195.86,0.0,280.0,0,0,2,2,0.0,0.0,491.86,280.0,0,1,1,2,0.0,296.0,195.86,280.0,6.6500979196360515,385.93,0.005449591280653951
20750,-0.4630159808426923,-0.5338246998064157,109.94,27.95,3.99,2020-07-28,2021-10-24,64.71,1,1,3,0,0,0,0,3,89.99,364.07,0.0,0.0,0.0,0.0,315.54,0,1,1,5,0.0,212.99,41.09,515.52,0,4,1,2,0.0,405.53,41.09,322.98,6.647169432192057,384.8,0.015418502202643172
20975,0.010221939070116669,-0.5373514284043269,58.8,59.89,4.61,2019-11-22,2021-10-24,54.0,1,3,2,2,2,2,1,1,213.98,134.78,85.58,92.99,111.98,49.09,75.99,4,3,5,1,237.26,169.07,282.07,75.99,0,5,4,4,0.0,315.16,222.46,226.77,6.640385507842234,382.195,0.01849217638691323
21000,-0.4630159808426923,-0.5376492711266073,109.14,28.95,4.14,2019-08-20,2021-10-24,113.71,1,2,1,1,1,0,0,2,255.98,70.99,50.0,50.99,0.0,0.0,335.99,2,2,1,2,175.99,185.98,70.99,330.99,1,0,2,4,120.99,0.0,105.0,537.96,6.639810472213388,381.975,0.00878293601003764
21178,-0.620761954146962,-0.5403366247799102,152.0,11.98,2.4,2017-12-10,2021-10-24,282.8,1,0,1,1,0,0,0,3,0.0,110.0,149.99,0.0,0.0,0.0,499.99,0,1,2,2,0.0,171.0,259.99,328.99,0,2,1,2,0.0,320.99,170.0,268.99,6.634607076307393,379.99,0.0035335689045936395
21344,-0.3841429941905575,-0.5427802889331654,94.55,8.77,1.1,2020-02-28,2021-10-24,75.5,1,2,0,2,0,2,0,2,258.0,0.0,69.38,0.0,185.0,0.0,243.99,0,0,4,4,0.0,0.0,518.0,238.37,0,6,1,1,0.0,512.38,160.0,83.99,6.629851905493898,378.185,0.013223140495867768
21526,0.010221939070116669,-0.5450818008780596,57.92,16.97,1.31,2019-01-28,2021-10-24,76.92,1,3,0,4,1,0,0,5,193.99,0.0,313.25,40.99,0.0,0.0,204.74,4,4,1,4,212.99,241.74,29.75,268.49,1,4,4,4,117.0,188.23,210.99,236.75,6.625352579417992,376.485,0.012987012987012988
21720,-0.620761954146962,-0.5477826928369206,149.8,9.98,2.0,2021-03-17,2021-10-24,44.2,1,0,0,1,1,2,0,1,0.0,0.0,435.0,119.0,134.99,0.0,59.99,0,1,1,3,0.0,119.0,435.0,194.98,0,2,0,3,0.0,494.99,0.0,253.99,6.620046539508127,374.49,0.02252252252252252
21981,-0.620761954146962,-0.5512011149903663,148.79,15.93,3.19,2016-01-08,2021-10-24,423.2,1,0,1,1,1,1,0,1,0.0,79.99,94.95,119.99,249.0,0.0,200.0,1,1,1,2,94.95,249.0,119.99,279.99,0,2,1,2,0.0,319.99,249.0,174.94,6.613290254233524,371.965,0.0023618327822390174
22053,-0.3841429941905575,-0.5523654092683715,92.78,14.01,1.75,2019-11-27,2021-10-24,87.13,1,4,0,1,1,1,0,1,321.63,0.0,53.5,44.19,157.99,0.0,164.9,1,0,1,6,44.19,0.0,157.99,540.03,0,1,6,1,0.0,79.53,618.49,44.19,6.610978642737416,371.105,0.011461318051575931
22066,-0.22639702088628783,-0.5525210997822908,74.2,8.98,0.9,2017-01-08,2021-10-24,175.0,1,0,4,0,0,0,2,4,0.0,213.0,0.0,0.0,0.0,112.99,415.99,0,1,2,7,0.0,91.99,112.99,537.0,0,6,4,0,0.0,528.98,213.0,0.0,6.610669126455062,370.99,0.0057110222729868645
22194,-0.3841429941905575,-0.5541253889909376,92.45,19.36,2.42,2021-06-14,2021-10-24,16.5,1,2,1,2,0,0,2,1,218.39,52.19,247.0,0.0,0.0,163.39,58.64,0,2,2,4,0.0,218.39,247.0,274.22,0,1,6,1,0.0,58.64,628.78,52.19,6.607474170953841,369.805,0.06015037593984962
22428,-0.8573809141033665,-0.5572527375748819,367.5,5.99,3.0,2021-10-23,2021-10-24,0.5,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,554.0,180.99,0,0,1,1,0.0,0.0,554.0,180.99,0,1,0,1,0.0,180.99,0.0,554.0,6.601216531680051,367.495,1.0
22568,-0.6996349407990968,-0.5591277928946927,183.06,14.97,3.74,2020-10-03,2021-10-24,96.5,1,0,2,0,0,0,1,1,0.0,213.98,0.0,0.0,0.0,156.99,361.25,2,0,0,2,301.98,0.0,0.0,430.24,0,0,2,2,0.0,0.0,518.24,213.98,6.5974457932803725,366.11,0.0103359173126615
22588,-0.6996349407990968,-0.5592970217141703,182.99,14.97,3.74,2020-06-07,2021-10-24,126.0,1,0,1,0,0,0,1,2,0.0,113.99,0.0,0.0,0.0,160.99,456.99,2,0,1,1,294.98,0.0,113.99,323.0,0,1,1,2,0.0,113.99,160.99,456.99,6.597104773354684,365.985,0.007920792079207921
22606,-0.30527000753842265,-0.5595136346031014,81.29,24.95,2.77,2020-10-15,2021-10-24,41.56,1,1,1,1,1,1,1,3,48.99,52.99,63.75,204.19,59.5,68.99,233.24,2,1,3,3,158.98,204.19,172.98,195.5,0,5,4,0,0.0,462.17,269.48,0.0,6.596668098084034,365.825,0.024
22626,-0.5418889674948272,-0.5599130146170684,121.84,25.96,4.33,2021-08-16,2021-10-24,11.5,1,1,0,3,1,0,0,1,264.99,0.0,316.83,42.99,0.0,0.0,106.25,0,2,3,1,0.0,207.48,417.33,106.25,2,1,1,2,307.98,114.75,37.59,270.74,6.595862477815298,365.53,0.08571428571428572
22862,-0.6996349407990968,-0.5630065174371173,181.62,5.99,1.5,2021-08-27,2021-10-24,14.5,1,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,383.09,241.4,102.0,0,0,2,2,0.0,0.0,241.4,485.09,0,0,2,2,0.0,0.0,485.09,241.4,6.589600253246707,363.245,0.06779661016949153
23085,0.16796791237438632,-0.5658834073682348,48.15,69.89,4.66,2018-12-17,2021-10-24,69.47,1,3,3,1,1,4,2,1,157.47,148.97,44.99,24.99,146.24,157.08,42.5,2,5,5,3,185.98,192.57,203.21,140.48,0,4,9,2,0.0,162.88,379.38,179.98,6.583741117282953,361.12,0.014381591562799617
23221,-0.7785079274512317,-0.5676230796324637,239.89,17.97,5.99,2021-06-08,2021-10-24,46.0,1,0,1,0,1,0,0,1,0.0,211.59,0.0,384.09,0.0,0.0,123.99,0,1,1,1,0.0,211.59,384.09,123.99,0,0,0,3,0.0,0.0,0.0,719.67,6.580181334867248,359.835,0.02158273381294964
23416,-0.5418889674948272,-0.5701073587023935,119.33,24.95,4.16,2020-06-08,2021-10-24,83.83,1,1,0,0,3,0,0,2,148.99,0.0,0.0,403.77,0.0,0.0,163.24,0,1,0,5,0.0,148.99,0.0,567.01,0,1,3,2,0.0,302.59,312.23,101.18,6.57507584059962,358.0,0.011904761904761904
23480,-0.620761954146962,-0.57081135059142,142.99,21.96,4.39,2015-05-31,2021-10-24,467.6,1,1,0,0,2,0,0,2,54.99,0.0,0.0,229.98,0.0,0.0,429.99,1,0,2,2,54.99,0.0,229.98,429.99,0,0,5,0,0.0,0.0,714.96,0.0,6.5736242994783,357.48,0.0021376656690893546
23525,-0.5418889674948272,-0.57148826586933,118.99,25.96,4.33,2018-10-22,2021-10-24,183.0,1,2,2,0,0,0,0,2,255.99,256.98,0.0,0.0,0.0,0.0,200.99,1,2,2,1,115.99,346.98,190.99,60.0,0,2,4,0,0.0,175.99,537.97,0.0,6.572226597073136,356.98,0.00545950864422202
23661,-0.30527000753842265,-0.573383628647478,79.02,21.96,2.44,2020-02-01,2021-10-24,70.11,1,0,0,3,0,3,2,1,0.0,0.0,112.2,0.0,171.98,214.48,212.5,1,4,0,4,81.49,245.19,0.0,384.48,0,0,3,6,0.0,0.0,333.49,377.67,6.568302605267544,355.58,0.014240506329113924
23697,-0.7785079274512317,-0.5736070106891884,236.94,10.98,3.66,2020-12-22,2021-10-24,102.0,1,0,1,1,0,0,0,1,0.0,460.99,89.19,0.0,0.0,0.0,160.65,0,1,1,1,0.0,89.19,460.99,160.65,0,1,2,0,0.0,160.65,550.18,0.0,6.56783911885836,355.415,0.009771986970684038
23702,-0.5418889674948272,-0.5737220862864331,118.44,19.96,3.33,2018-11-22,2021-10-24,177.83,1,2,0,0,2,1,0,1,194.49,0.0,0.0,431.99,44.19,0.0,39.99,2,0,3,1,233.99,0.0,436.68,39.99,0,4,1,1,0.0,250.66,131.0,329.0,6.5676002692692395,355.33,0.0056179775280898875
23829,-0.4630159808426923,-0.5752112998978351,101.21,19.96,2.85,2021-05-13,2021-10-24,23.43,1,0,0,1,1,2,0,3,0.0,0.0,33.99,68.99,200.74,0.0,404.74,0,1,3,3,0.0,68.99,234.73,404.74,1,2,4,0,68.99,200.74,438.73,0.0,6.564504117280017,354.23,0.04242424242424243
23893,-0.3841429941905575,-0.576010059925769,88.41,35.93,4.49,2020-10-04,2021-10-24,48.13,1,0,2,0,0,0,1,5,0.0,205.98,0.0,0.0,0.0,149.99,351.31,2,3,1,2,174.98,259.98,125.99,146.33,0,2,4,2,0.0,141.34,335.96,229.98,6.562839495738016,353.64,0.02072538860103627
23934,-0.6996349407990968,-0.5763146718008285,176.71,10.73,2.68,2021-09-02,2021-10-24,13.0,1,0,0,0,3,0,0,1,0.0,0.0,0.0,291.9,0.0,0.0,414.93,3,0,0,1,291.9,0.0,0.0,414.93,0,0,1,3,0.0,0.0,414.93,291.9,6.562203951867629,353.415,0.07547169811320754
24601,-0.4630159808426923,-0.5852837992331364,99.08,10.98,1.57,2017-11-07,2021-10-24,206.71,1,0,3,0,1,2,0,1,0.0,326.75,0.0,174.79,85.79,0.0,106.25,2,0,2,3,296.0,0.0,205.54,192.04,0,1,5,1,0.0,276.0,386.83,30.75,6.543307346345187,346.79,0.004834254143646409
24795,-0.7785079274512317,-0.5877071559280543,230.0,0.0,0.0,2021-10-24,2021-10-24,0.0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0,0,0,3,0.0,0.0,0.0,690.0,0,0,3,0,0.0,0.0,690.0,0.0,6.53813982376767,345.0,3.0
24799,-0.7785079274512317,-0.5877071559280543,230.0,0.0,0.0,2021-10-24,2021-10-24,0.0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0,0,0,3,0.0,0.0,0.0,690.0,0,0,3,0,0.0,0.0,690.0,0.0,6.53813982376767,345.0,3.0
25200,-0.3841429941905575,-0.5920191062483413,85.45,10.98,1.37,2017-12-25,2021-10-24,174.88,1,2,0,1,3,1,0,1,170.0,0.0,100.0,246.39,43.99,0.0,123.25,2,0,0,6,143.99,0.0,0.0,539.64,0,4,3,1,0.0,313.99,254.64,115.0,6.528878546345429,341.815,0.005714285714285714
25204,-0.6996349407990968,-0.5920867977761324,170.88,10.98,2.75,2021-07-03,2021-10-24,28.25,1,0,1,0,0,0,1,2,0.0,95.99,0.0,0.0,0.0,23.99,563.55,2,1,0,1,333.39,95.99,0.0,254.15,0,2,0,2,0.0,563.55,0.0,119.98,6.528732471379497,341.765,0.03508771929824561
25334,-0.620761954146962,-0.5938332391931401,136.19,28.95,5.79,2021-05-19,2021-10-24,31.6,1,2,1,1,0,0,0,1,304.98,155.99,120.99,0.0,0.0,0.0,98.99,1,2,1,1,155.99,304.98,120.99,98.99,0,3,0,2,0.0,375.97,0.0,304.98,6.524956341372884,340.475,0.031446540880503145
25391,-0.4630159808426923,-0.5945033853182711,97.14,20.96,2.99,2020-08-27,2021-10-24,60.43,1,1,1,0,1,1,2,1,68.74,48.99,0.0,310.0,96.99,85.5,69.74,1,1,1,4,96.99,48.99,68.74,465.24,0,2,4,1,0.0,166.73,203.23,310.0,6.5235035672731705,339.98,0.01650943396226415
25474,-0.4630159808426923,-0.5954781433184616,96.93,16.97,2.42,2018-11-22,2021-10-24,152.43,1,0,0,0,4,0,0,3,0.0,0.0,0.0,296.98,0.0,0.0,381.54,1,0,1,5,64.0,0.0,151.0,463.52,1,2,1,3,151.0,88.99,172.55,265.98,6.521386666564961,339.26,0.006554307116104869
25695,-0.620761954146962,-0.597874423402263,135.0,12.98,2.6,2019-03-31,2021-10-24,187.6,1,0,0,1,0,0,0,4,0.0,0.0,40.0,0.0,0.0,0.0,634.98,1,1,1,2,40.0,106.99,182.75,345.24,0,2,2,1,0.0,204.74,287.49,182.75,6.5161634898064795,337.49,0.005324813631522897
25704,-0.5418889674948272,-0.5978879617078213,112.49,23.96,3.99,2020-03-01,2021-10-24,100.33,1,1,1,0,0,0,2,2,64.99,84.99,0.0,0.0,0.0,263.5,261.48,1,2,2,1,160.99,149.98,263.5,100.49,0,0,6,0,0.0,0.0,674.96,0.0,6.516133902694623,337.48,0.009950248756218905
25844,-0.4630159808426923,-0.5994516359997935,96.09,25.95,3.71,2019-12-30,2021-10-24,94.86,1,1,0,3,0,1,1,1,139.99,0.0,312.38,0.0,53.99,48.99,117.3,0,2,1,4,0.0,149.18,53.99,469.48,1,2,3,1,53.99,149.18,329.49,139.99,6.512710688201857,336.325,0.010526315789473684
25896,-0.620761954146962,-0.6000811672082498,134.34,17.97,3.59,2018-09-20,2021-10-24,226.0,1,0,0,0,1,0,3,1,0.0,0.0,0.0,155.99,0.0,389.74,125.99,0,0,4,1,0.0,0.0,545.73,125.99,1,1,3,0,155.99,125.99,389.74,0.0,6.511329195524643,335.86,0.004420866489832007
26123,-0.5418889674948272,-0.6029715954449256,111.24,29.95,4.99,2021-01-25,2021-10-24,45.33,1,2,0,1,1,0,0,2,119.48,0.0,180.99,175.0,0.0,0.0,191.98,1,0,1,4,55.99,0.0,180.99,430.47,1,3,0,2,63.49,366.98,0.0,236.98,6.504961599429132,333.725,0.02197802197802198
26183,-0.06865104758201816,-0.6037229714034058,55.53,29.94,2.5,2020-05-13,2021-10-24,44.08,1,3,0,2,0,1,2,4,171.39,0.0,124.99,0.0,69.99,80.99,218.98,1,2,5,4,69.99,100.99,252.38,242.98,1,5,4,2,92.99,239.39,231.97,101.99,6.503299661167146,333.17,0.022641509433962263
26240,-0.4630159808426923,-0.604210350403501,95.09,14.97,2.14,2020-11-21,2021-10-24,48.14,1,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,108.99,556.63,0,5,1,1,0.0,348.38,108.99,208.25,0,5,1,1,0.0,348.38,208.25,108.99,6.502220168423858,332.81,0.020710059171597635
26357,-0.147524034234153,-0.6053611063759481,60.36,42.92,3.9,2020-06-13,2021-10-24,45.27,1,1,2,1,0,2,2,3,60.99,133.23,39.99,0.0,72.99,139.98,216.74,0,2,2,7,0.0,91.48,72.99,499.45,1,5,5,0,86.74,324.22,252.96,0.0,6.499666732667259,331.96,0.022044088176352707
26363,-0.8573809141033665,-0.6054761819731928,331.88,0.0,0.0,2020-05-07,2021-10-24,267.5,1,0,0,0,1,0,0,1,0.0,0.0,0.0,430.0,0.0,0.0,233.75,1,0,0,1,430.0,0.0,0.0,233.75,0,2,0,0,0.0,663.75,0.0,0.0,6.499411030123129,331.875,0.0037313432835820895
26439,-0.5418889674948272,-0.6064441708206041,110.39,15.97,2.66,2019-10-13,2021-10-24,123.67,1,0,1,1,0,0,0,4,0.0,58.09,49.0,0.0,0.0,0.0,555.23,0,4,1,1,0.0,464.57,49.0,148.75,0,0,1,5,0.0,0.0,49.0,613.32,6.497257528345898,331.16,0.008075370121130552
26513,-0.7785079274512317,-0.6073444681402245,220.33,5.99,2.0,2021-08-21,2021-10-24,21.33,1,1,0,0,0,0,1,1,315.0,0.0,0.0,0.0,0.0,100.99,245.0,0,0,2,1,0.0,0.0,415.99,245.0,0,0,1,2,0.0,0.0,100.99,560.0,6.495250450082734,330.495,0.046153846153846156
26588,-0.7785079274512317,-0.6080349217236927,219.99,17.97,5.99,2019-04-07,2021-10-24,310.33,1,0,0,1,0,0,0,2,0.0,0.0,182.99,0.0,0.0,0.0,476.98,1,1,0,1,254.99,182.99,0.0,221.99,0,1,0,2,0.0,221.99,0.0,437.98,6.493708453042598,329.985,0.003218884120171674
26704,-0.3841429941905575,-0.6092804458350471,82.27,9.98,1.25,2020-08-31,2021-10-24,52.38,1,2,2,0,0,3,0,1,218.99,138.09,0.0,0.0,217.75,0.0,83.3,1,0,4,3,97.75,0.0,298.09,262.29,4,2,2,0,368.99,108.09,181.05,0.0,6.490920783636389,329.065,0.01904761904761905
26815,-0.22639702088628783,-0.6102213580713421,65.67,31.94,3.19,2020-11-21,2021-10-24,33.7,1,0,2,4,0,1,2,1,0.0,97.78,203.0,0.0,54.99,166.98,133.99,1,6,1,2,42.79,312.98,64.99,235.98,0,5,0,5,0.0,257.99,0.0,398.75,6.488809716460095,328.37,0.029585798816568046
26853,0.010221939070116669,-0.6107155062242164,50.46,49.91,3.84,2020-05-21,2021-10-24,40.08,1,3,0,2,2,1,2,3,180.98,0.0,137.74,89.98,29.0,99.98,118.33,3,2,3,5,128.98,80.24,181.73,265.06,0,4,6,3,0.0,247.97,247.07,160.97,6.487699239068929,328.005,0.02490421455938697
26932,-0.620761954146962,-0.6113991906549056,131.0,0.0,0.0,2021-02-03,2021-10-24,52.6,1,0,0,4,0,0,0,1,0.0,0.0,245.0,0.0,0.0,0.0,410.0,4,0,0,1,245.0,0.0,0.0,410.0,0,1,4,0,0.0,410.0,245.0,0.0,6.486160788944089,327.5,0.01893939393939394
27119,-0.06865104758201816,-0.6131727086830299,54.37,9.98,0.83,2020-12-27,2021-10-24,25.08,1,0,3,0,2,0,1,6,0.0,134.1,0.0,45.0,0.0,229.79,243.49,3,1,1,7,134.1,229.79,22.5,265.99,0,1,11,0,0.0,229.79,422.59,0.0,6.482158889576983,326.19,0.039735099337748346
27387,-0.5418889674948272,-0.6155012972390403,108.16,30.94,5.16,2018-05-12,2021-10-24,210.17,1,1,1,0,2,0,1,1,115.99,69.99,0.0,114.98,0.0,152.99,194.99,0,3,2,1,0.0,267.97,185.98,194.99,0,2,3,1,0.0,165.98,287.97,194.99,6.476880050936758,324.47,0.004754358161648178
27388,-0.3841429941905575,-0.6155080663918195,81.12,34.93,4.37,2020-10-31,2021-10-24,44.75,1,1,0,1,0,2,2,2,29.99,0.0,42.99,0.0,119.98,309.99,145.98,2,2,2,2,119.98,169.98,72.98,285.99,0,0,6,2,0.0,0.0,575.95,72.98,6.476864664782758,324.465,0.022284122562674095
27744,-0.3841429941905575,-0.6188858736285905,80.49,29.44,3.68,2020-09-12,2021-10-24,50.88,1,0,0,0,1,2,2,3,0.0,0.0,0.0,23.99,81.48,344.99,193.48,1,2,1,4,23.99,98.98,38.49,482.48,0,0,2,6,0.0,0.0,93.48,550.46,6.469157289213027,321.97,0.0196078431372549
27802,-0.6996349407990968,-0.6195424814481633,160.74,13.97,3.49,2017-12-25,2021-10-24,349.75,1,1,0,1,1,0,0,1,152.99,0.0,49.99,49.99,0.0,0.0,390.0,0,1,1,2,0.0,49.99,49.99,542.99,0,1,1,2,0.0,49.99,152.99,439.99,6.467652141168361,321.485,0.002857142857142857
27830,-0.8573809141033665,-0.6200569370593749,321.11,9.21,4.61,2021-08-01,2021-10-24,42.0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,642.21,1,0,0,1,493.99,0.0,0.0,148.22,0,0,2,0,0.0,0.0,642.21,0.0,6.466471265007581,321.105,0.023529411764705882
27961,-0.4630159808426923,-0.6215258432124398,91.43,30.94,4.42,2018-11-17,2021-10-24,153.14,1,2,2,0,0,0,1,2,183.98,58.99,0.0,0.0,0.0,148.09,248.98,2,1,2,2,58.99,69.99,256.08,254.98,1,1,1,4,148.09,69.99,107.99,313.97,6.463091857469815,320.02,0.0065237651444548
28026,-0.620761954146962,-0.6220267605180931,127.86,28.95,5.79,2019-11-21,2021-10-24,140.6,1,0,1,0,1,0,1,2,0.0,189.99,0.0,39.99,0.0,265.99,143.33,0,0,4,1,0.0,0.0,509.06,130.24,0,1,3,1,0.0,189.99,409.32,39.99,6.461936816524757,319.65,0.007102272727272727
28041,-0.620761954146962,-0.6222095276431289,127.81,17.03,3.41,2021-10-10,2021-10-24,2.8,1,2,1,0,0,0,0,2,161.05,184.99,0.0,0.0,0.0,0.0,292.99,0,1,3,1,0.0,139.99,346.04,153.0,0,2,3,0,0.0,292.99,346.04,0.0,6.461515050255119,319.515,0.3333333333333333
28051,-0.6996349407990968,-0.6222433734070243,159.75,14.98,3.75,2021-09-06,2021-10-24,12.0,1,1,0,0,0,2,0,1,155.99,0.0,0.0,0.0,315.0,0.0,167.99,1,0,2,1,155.99,0.0,315.0,167.99,1,0,1,2,155.99,0.0,167.99,315.0,6.461436925865426,319.49,0.08163265306122448
28208,-0.5418889674948272,-0.6238205860045547,106.11,0.0,0.0,2021-10-24,2021-10-24,0.0,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,636.65,0,0,0,6,0.0,0.0,0.0,636.65,0,0,0,6,0.0,0.0,0.0,636.65,6.4577895434729085,318.325,6.0
28299,-0.22639702088628783,-0.6246667301019423,63.54,56.9,5.69,2021-04-02,2021-10-24,20.5,1,1,0,1,2,2,2,2,37.49,0.0,61.99,176.98,90.98,111.98,155.98,3,1,3,3,149.47,49.99,302.97,132.97,1,2,6,1,37.49,111.98,455.94,29.99,6.455827296463632,317.7,0.04854368932038835
28362,-0.30527000753842265,-0.6249848802825599,70.55,34.93,3.88,2021-01-22,2021-10-24,30.56,1,0,0,1,1,1,5,1,0.0,0.0,56.99,159.99,54.49,293.47,69.99,2,3,1,3,57.19,277.17,54.49,246.08,1,0,5,3,159.99,0.0,303.27,171.67,6.455088494389676,317.465,0.03260869565217391
28567,-0.7785079274512317,-0.6269885495051737,210.66,14.97,4.99,2017-10-11,2021-10-24,491.33,1,0,0,1,0,0,0,2,0.0,0.0,258.99,0.0,0.0,0.0,372.98,0,1,0,2,0.0,258.99,0.0,372.98,0,1,0,2,0.0,172.99,0.0,458.98,6.4504230276561465,315.985,0.002033898305084746
28588,-0.6996349407990968,-0.6271307017135348,157.94,20.96,5.24,2017-12-19,2021-10-24,351.25,1,0,1,1,0,0,0,2,0.0,120.99,165.99,0.0,0.0,0.0,344.78,0,1,2,1,0.0,165.99,262.78,202.99,0,1,0,3,0.0,141.79,0.0,489.97,6.450091203330379,315.88,0.002844950213371266
28674,-0.5418889674948272,-0.6280106915748178,105.08,21.96,3.66,2019-11-25,2021-10-24,116.5,1,1,0,0,0,3,0,2,239.99,0.0,0.0,0.0,222.99,0.0,167.48,3,0,0,3,166.98,0.0,0.0,463.48,0,1,4,1,0.0,83.49,306.98,239.99,6.448034598533415,315.23,0.008571428571428572
29142,-0.620761954146962,-0.6323903334228957,124.8,8.99,1.8,2019-04-17,2021-10-24,184.2,1,1,0,1,0,0,0,3,180.0,0.0,91.0,0.0,0.0,0.0,352.99,1,1,1,2,180.0,70.0,91.0,282.99,1,1,2,1,70.0,91.0,205.0,257.99,6.4377356496084,311.995,0.005422993492407809
29212,-0.6996349407990968,-0.6330807870063639,155.74,18.97,4.74,2021-03-27,2021-10-24,52.75,1,0,1,1,0,0,1,1,0.0,130.99,320.99,0.0,0.0,100.99,70.0,0,2,0,2,0.0,451.98,0.0,170.99,0,0,3,1,0.0,0.0,521.98,100.99,6.436102290290618,311.485,0.018867924528301886
29571,-0.6996349407990968,-0.6364721325486932,154.49,19.96,4.99,2018-02-23,2021-10-24,334.75,1,0,0,1,1,1,0,1,0.0,0.0,208.99,94.99,203.99,0.0,109.99,2,0,1,1,303.98,0.0,203.99,109.99,1,1,2,0,94.99,208.99,313.98,0.0,6.428040650241199,308.98,0.0029850746268656717
29619,-0.6996349407990968,-0.6370339722293585,154.28,9.98,2.5,2020-10-25,2021-10-24,91.0,1,1,1,0,0,0,0,2,291.4,144.99,0.0,0.0,0.0,0.0,180.74,1,1,0,2,144.99,291.4,0.0,180.74,0,1,3,0,0.0,63.75,553.38,0.0,6.426698791323028,308.565,0.010958904109589041
29624,-0.8573809141033665,-0.6371287403682659,308.5,6.99,3.5,2020-12-09,2021-10-24,159.5,1,0,0,1,0,0,0,1,0.0,0.0,505.0,0.0,0.0,0.0,111.99,0,1,0,1,0.0,505.0,0.0,111.99,0,2,0,0,0.0,616.99,0.0,0.0,6.426472276097,308.495,0.00625
